CHROM	POS	F1	F2	F3	M1	M2	M3
k141_7345028	1315	0	0	0	23	16	13
k141_7345028	1316	0	0	0	23	16	14
k141_7345028	1317	0	0	0	23	16	14
k141_7345028	1318	0	0	0	23	16	14
k141_7345028	1319	0	0	0	23	16	14
k141_7345028	1320	0	0	0	23	16	14
k141_7345028	1321	0	0	0	24	17	14
k141_7345028	1322	0	0	0	23	16	14
k141_7345028	1323	0	0	0	23	15	14
k141_7345028	1324	0	0	0	23	14	14
k141_7345028	1325	0	0	0	23	14	14
k141_7345028	1326	0	0	0	23	14	14
k141_7345028	1327	0	0	0	23	14	14
k141_7345028	1328	0	0	0	23	14	14
k141_7345028	1329	0	0	0	25	15	16
k141_7345028	1330	0	0	0	25	15	16
k141_7345028	1331	0	0	0	25	16	16
k141_7345028	1332	0	0	0	25	16	16
k141_7345028	1333	0	0	0	24	16	16
k141_7345028	1334	0	0	0	24	16	16
k141_7345028	1335	0	0	0	24	16	16
k141_7345028	1336	0	0	0	24	16	16
k141_7345028	1337	0	0	0	24	16	16
k141_7345028	1338	0	0	0	24	16	16
k141_7345028	1339	0	0	0	24	16	16
k141_7345028	1340	0	0	0	24	16	16
k141_7345028	1341	0	0	0	24	16	16
k141_7345028	1342	0	0	0	26	16	16
k141_7345028	1343	0	0	0	26	16	16
k141_7345028	1344	0	0	0	27	16	16
k141_7345028	1345	0	0	0	27	16	16
k141_7345028	1346	0	0	0	27	16	16
k141_7345028	1347	0	0	0	27	16	16
k141_7345028	1348	0	0	0	27	16	16
k141_7345028	1349	0	0	2	27	16	16
k141_7345028	1350	0	0	2	25	16	16
k141_7345028	1351	0	0	2	25	16	16
k141_7345028	1352	0	0	2	25	16	16
k141_7345028	1353	0	0	2	25	16	16
k141_7345028	1354	0	0	2	25	16	16
k141_7345028	1355	0	0	2	24	16	16
k141_7345028	1356	0	0	2	24	16	16
k141_7345028	1357	0	0	2	24	16	16
k141_7345028	1358	0	0	2	24	16	16
k141_7345028	1359	0	0	2	24	15	16
k141_7345028	1360	0	0	2	24	15	16
k141_7345028	1361	0	0	2	24	15	16
k141_7345028	1362	0	0	2	24	15	16
k141_7345028	1363	0	0	2	24	15	16
k141_7345028	1364	0	0	2	24	15	16
k141_7345028	1365	0	0	2	23	15	16
k141_7345028	1366	0	0	2	23	15	16
k141_7345028	1367	0	0	2	23	16	16
k141_7345028	1368	0	0	0	23	16	18
k141_7345028	1369	0	0	0	23	16	18
k141_7345028	1370	0	0	0	23	16	18
k141_7345028	1371	0	0	0	24	16	18
k141_7345028	1372	0	0	0	23	16	18
k141_7345028	1373	0	0	0	23	16	18
k141_7345028	1374	0	0	0	24	17	18
k141_7345028	1375	0	0	0	24	15	19
k141_7345028	1376	0	0	0	25	15	19
k141_7345028	1377	0	0	0	25	15	19
k141_7345028	1378	0	0	0	25	15	19
k141_7345028	1379	0	0	0	26	15	19
k141_7345028	1380	0	0	0	25	15	19
k141_7345028	1381	0	0	0	25	15	19
k141_7345028	1382	0	0	0	27	15	19
k141_7345028	1383	0	0	0	27	14	19
k141_7345028	1384	0	0	0	27	18	19
k141_7345028	1385	0	0	0	27	18	19
k141_7345028	1386	0	0	0	27	18	19
k141_7345028	1387	0	0	0	27	18	19
k141_7345028	1388	0	0	0	27	18	19
k141_7345028	1389	0	0	0	27	18	19
k141_7345028	1390	0	0	0	26	17	18
k141_7345028	1391	0	0	0	26	17	17
k141_7345028	1392	0	0	0	26	17	17
k141_7345028	1393	0	0	0	26	17	17
k141_7345028	1394	0	0	0	26	17	17
k141_7345028	1395	0	0	0	26	17	17
k141_7345028	1396	0	0	0	26	17	17
k141_7345028	1397	0	0	0	26	17	17
k141_7345028	1398	0	0	0	26	17	17
k141_7345028	1399	0	0	0	26	17	17
k141_7345028	1400	0	0	0	26	17	17
k141_7345028	1401	0	0	0	27	17	17
k141_7345028	1402	0	0	0	27	17	17
k141_7345028	1403	0	0	0	24	17	17
k141_7345028	1404	0	0	0	24	17	17
k141_7345028	1405	0	0	0	23	17	17
k141_7345028	1406	0	0	0	23	17	17
k141_7345028	1407	0	0	0	23	17	17
k141_7345028	1408	0	0	0	23	17	17
k141_7345028	1409	0	0	0	23	17	18
k141_7345028	1410	0	0	0	23	17	18
k141_7345028	1411	0	0	0	23	17	18
k141_7345028	1412	0	0	0	23	18	18
k141_7345028	1413	0	0	0	23	16	18
k141_7345028	1414	0	0	0	23	16	18
k141_7345028	1415	0	0	0	23	16	18
k141_7345028	1416	0	0	0	23	16	18
k141_7345028	1417	0	0	0	23	17	18
k141_7345028	1418	0	0	0	24	17	18
k141_7345028	1419	0	0	0	24	17	18
k141_7345028	1420	0	0	0	24	17	18
k141_7345028	1421	0	0	0	24	17	18
k141_7345028	1422	0	0	0	24	17	18
k141_7345028	1423	0	0	0	24	17	18
k141_7345028	1424	0	0	0	24	19	18
k141_7345028	1425	0	0	0	24	19	18
k141_7345028	1426	0	0	0	24	19	18
k141_7345028	1427	0	0	0	24	18	18
k141_7345028	1428	0	0	0	24	18	18
k141_7345028	1429	0	0	0	24	19	18
k141_7345028	1430	0	0	0	24	19	18
k141_7345028	1431	0	0	0	21	19	16
k141_7345028	1432	0	0	0	23	19	16
k141_7345028	1433	0	0	0	23	19	16
k141_7345028	1434	0	0	0	20	19	15
k141_7345028	1435	0	0	0	20	19	15
k141_7345028	1436	0	0	0	20	19	14
k141_7345028	1437	0	0	0	20	19	14
k141_7345028	1438	0	0	0	17	16	9
k141_7345028	1439	0	0	0	19	16	9
k141_7345028	1440	0	0	0	18	16	9
k141_7345028	1441	0	0	0	19	17	9
k141_7345028	1442	0	0	0	19	17	9
k141_7345028	1443	0	0	0	19	17	9
k141_7345028	1444	0	0	0	19	17	11
k141_7345028	1445	0	0	0	18	17	11
k141_7345028	1446	0	0	0	18	17	11
k141_7345028	1447	0	0	0	19	19	11
k141_7345028	1448	0	0	0	19	19	11
k141_7345028	1449	0	0	0	19	18	11
k141_7345028	1450	0	0	0	18	18	11
k141_7345028	1451	0	0	0	18	18	11
k141_7345028	1452	0	0	0	18	19	13
k141_7345028	1453	0	0	0	19	19	13
k141_7345028	1454	0	0	0	20	19	13
k141_7345028	1455	0	0	0	20	19	13
k141_7345028	1456	0	0	0	20	19	13
k141_7345028	1457	0	0	0	20	19	13
k141_7345028	1458	0	0	0	20	18	13
k141_7345028	1459	0	0	0	20	20	14
k141_7345028	1460	0	0	0	20	20	14
k141_7345028	1461	0	0	0	20	20	14
k141_7345028	1462	0	0	0	20	20	14
k141_7345028	1463	0	0	0	20	20	14
k141_7345028	1464	0	0	0	20	20	14
k141_7345028	1465	0	0	0	20	20	14
k141_7345028	1466	0	0	0	20	19	14
k141_7345028	1467	0	0	0	20	19	15
k141_7345028	1468	0	0	0	20	19	15
k141_7345028	1469	0	0	0	20	19	16
k141_7345028	1470	0	0	0	20	19	16
k141_7345028	1471	0	0	0	19	19	14
k141_7345028	1472	0	0	0	19	19	14
k141_7345028	1473	0	0	0	19	19	14
k141_7345028	1474	0	0	0	19	19	14
k141_7345028	1475	0	0	0	19	19	14
k141_7345028	1476	0	0	0	19	19	14
k141_7345028	1477	0	0	0	19	19	14
k141_7345028	1478	0	0	0	19	19	14
k141_7345028	1479	0	0	0	19	19	14
k141_7345028	1480	0	0	0	19	19	14
k141_7345028	1481	0	0	0	19	19	14
k141_7345028	1482	0	0	0	19	19	14
k141_7345028	1483	0	0	0	19	19	14
k141_7345028	1484	0	0	0	17	19	13
k141_7345028	1485	0	0	0	18	19	14
k141_7345028	1486	0	0	0	17	19	14
k141_7345028	1487	0	0	0	17	19	14
k141_7345028	1488	0	0	0	17	19	14
k141_7345028	1489	0	0	0	16	19	14
k141_7345028	1490	0	0	0	16	19	14
k141_7345028	1491	0	0	0	16	19	14
k141_7345028	1492	0	0	0	16	19	14
k141_7345028	1493	0	0	0	16	19	14
k141_7345028	1494	0	0	0	16	19	14
k141_7345028	1495	0	0	0	16	19	14
k141_7345028	1496	0	0	0	17	19	14
k141_7345028	1497	0	0	0	16	19	14
k141_7345028	1498	0	0	0	16	19	14
k141_7345028	1499	0	0	0	16	19	15
k141_7345028	1500	0	0	0	16	19	15
k141_7345028	1501	0	0	0	16	19	15
k141_7345028	1502	0	0	0	16	19	15
k141_7345028	1503	0	0	0	16	19	15
k141_7345028	1504	0	0	0	16	19	16
k141_7345028	1505	0	0	0	16	19	16
k141_7345028	1506	0	0	0	16	19	16
k141_7345028	1507	0	0	0	16	19	16
k141_7345028	1508	0	0	0	16	19	15
k141_7345028	1509	0	0	0	16	19	15
k141_7345028	1510	0	0	0	16	19	14
k141_7345028	1511	0	0	0	17	21	14
k141_7345028	1512	0	0	0	17	21	14
k141_7345028	1513	0	0	0	17	21	14
k141_7345028	1514	0	0	0	17	22	14
k141_7345028	1515	0	0	0	17	23	14
k141_7345028	1516	0	0	0	17	22	15
k141_7345028	1517	0	0	0	16	22	14
k141_7345028	1518	0	0	0	15	22	14
k141_7345028	1519	0	0	0	15	22	14
k141_7345028	1520	0	0	0	15	22	14
k141_7345028	1521	0	0	0	16	22	15
k141_7345028	1522	0	0	0	16	22	15
k141_7345028	1523	0	0	0	16	22	15
k141_7345028	1524	0	0	0	15	22	15
k141_7345028	1525	0	0	0	15	22	15
k141_7345028	1526	0	0	0	15	18	15
k141_7345028	1527	0	0	0	15	18	15
k141_7345028	1528	0	0	0	15	18	15
k141_7345028	1529	0	0	0	15	18	15
k141_7345028	1530	0	0	0	15	18	15
k141_7345028	1531	0	0	0	15	18	15
k141_7345028	1532	0	0	0	15	19	15
k141_7345028	1533	0	0	0	15	19	15
k141_7345028	1534	0	0	0	15	19	15
k141_7345028	1535	0	0	0	15	19	15
k141_7345028	1536	0	0	0	15	19	15
k141_7345028	1537	0	0	0	15	19	15
k141_7345028	1538	0	0	0	15	19	15
k141_7345028	1539	0	0	0	15	19	15
k141_7345028	1540	0	0	0	15	19	15
k141_7345028	1541	0	0	0	15	19	15
k141_7345028	1542	0	0	0	15	19	15
k141_7345028	1543	0	0	0	14	18	15
k141_7345028	1544	0	0	0	14	18	15
k141_7345028	1545	0	0	0	14	18	15
k141_7345028	1546	0	0	0	14	18	15
k141_7345028	1547	0	0	0	14	18	15
k141_7345028	1548	0	0	0	14	19	15
k141_7345028	1549	0	0	0	14	19	15
k141_7345028	1550	0	0	0	14	19	15
k141_7345028	1551	0	0	0	16	19	15
k141_7345028	1552	0	0	0	16	19	15
k141_7345028	1553	0	0	0	16	19	15
k141_7345028	1554	0	0	0	16	18	15
k141_7345028	1555	0	0	0	16	18	15
k141_7345028	1556	0	0	0	16	19	15
k141_7345028	1557	0	0	0	18	19	15
k141_7345028	1558	0	0	0	18	19	15
k141_7345028	1559	0	0	0	18	18	15
k141_7345028	1560	0	0	0	17	18	15
k141_7345028	1561	0	0	0	17	17	16
k141_7345028	1562	0	0	0	17	17	16
k141_7345028	1563	0	0	0	17	17	16
k141_7345028	1564	0	0	0	17	17	16
k141_7345028	1565	0	0	0	18	17	16
k141_7345028	1566	0	0	0	18	15	17
k141_7345028	1567	0	2	0	18	15	17
k141_7345028	1568	0	2	0	18	15	17
k141_7345028	1569	0	2	0	18	16	17
k141_7345028	1570	0	2	0	18	16	17
k141_7345028	1571	0	2	0	18	15	17
k141_7345028	1572	0	2	0	18	15	17
k141_7345028	1573	0	2	0	18	15	17
k141_7345028	1574	0	2	0	16	15	17
k141_7345028	1575	0	2	0	16	16	17
k141_7345028	1576	0	2	0	14	16	17
k141_7345028	1577	0	2	0	14	16	17
k141_7345028	1578	0	2	0	14	16	17
k141_7345028	1579	0	2	0	14	16	17
k141_7345028	1580	0	2	0	14	17	15
k141_7345028	1581	0	2	0	12	17	15
k141_7345028	1582	0	2	0	12	17	15
k141_7345028	1583	0	2	0	12	17	15
k141_7345028	1584	0	2	0	12	17	15
k141_7345028	1585	0	2	0	12	17	15
k141_7345028	1586	0	0	0	12	17	13
k141_7345028	1587	0	0	0	12	17	13
k141_7345028	1588	0	0	0	12	19	13
k141_7345028	1589	0	0	0	11	17	13
k141_7345028	1590	0	0	0	12	17	13
k141_7345028	1591	0	0	0	11	17	13
k141_7345028	1592	0	0	0	11	17	13
k141_7345028	1593	0	0	0	11	17	13
k141_7345028	1594	0	0	0	11	16	11
k141_7345028	1595	0	0	0	10	16	11
k141_7345028	1596	0	0	0	9	16	10
k141_7345028	1597	0	0	0	9	16	10
k141_7345028	1598	0	0	0	9	16	10
k141_7345028	1599	0	0	0	9	16	10
k141_7345028	1600	0	0	0	9	16	10
k141_7345028	1601	0	0	0	9	14	10
k141_7345028	1602	0	0	0	9	14	10
k141_7345028	1603	0	0	0	9	14	10
k141_7345028	1604	0	0	0	9	14	9
k141_7345028	1605	0	0	0	9	14	9
k141_7345028	1606	0	0	0	9	14	9
k141_7345028	1607	0	0	0	9	14	9
k141_7345028	1608	0	0	0	9	14	9
k141_7345028	1609	0	0	0	9	14	9
k141_7345028	1610	0	0	0	9	14	9
k141_7345028	1611	0	0	0	9	14	8
k141_7345028	1612	0	0	0	9	14	8
k141_7345028	1613	0	0	0	9	14	8
k141_7345028	1614	0	0	0	9	14	8
k141_7345028	1615	0	0	0	9	14	8
k141_7345028	1616	0	0	0	9	14	8
k141_7345028	1617	0	0	0	9	14	8
k141_7345028	1618	0	0	0	9	14	10
k141_7345028	1619	0	0	0	9	14	10
k141_7345028	1620	0	0	0	9	14	10
k141_7345028	1621	0	0	0	9	14	11
k141_7345028	1622	0	0	0	9	14	11
k141_7345028	1623	0	0	0	9	14	11
k141_7345028	1624	0	0	0	9	14	11
k141_7345028	1625	0	0	0	9	14	11
k141_7345028	1626	0	0	0	9	14	12
k141_7345028	1627	0	0	0	8	14	11
k141_7345028	1628	0	0	0	9	15	13
k141_7345028	1629	0	0	0	9	15	13
k141_7345028	1630	0	0	0	9	15	13
k141_7345028	1631	0	0	0	9	15	13
k141_7345028	1632	0	0	0	9	16	14
k141_7345028	1633	0	0	0	9	16	14
k141_7345028	1634	0	0	0	9	16	14
k141_7345028	1635	0	0	0	9	16	14
k141_7345028	1636	0	0	0	9	16	14
k141_7345028	1637	0	0	0	9	16	14
k141_7345028	1638	0	0	0	8	16	14
k141_7345028	1639	0	0	0	8	16	14
k141_7345028	1640	0	0	0	8	16	14
k141_7345028	1641	0	0	0	8	16	13
k141_7345028	1642	0	0	0	8	16	13
k141_7345028	1643	0	0	0	8	16	13
k141_7345028	1644	0	0	0	8	16	13
k141_7345028	1645	0	0	0	8	16	13
k141_7345028	1646	0	0	0	8	17	12
k141_7345028	1647	0	0	0	8	17	12
k141_7345028	1648	0	0	0	8	17	12
k141_7345028	1649	0	0	0	8	17	12
k141_7345028	1650	0	0	0	8	16	12
k141_7345028	1651	0	0	0	8	16	12
k141_7345028	1652	0	0	0	8	16	12
k141_7345028	1653	0	0	0	7	14	12
k141_7345028	1654	0	0	0	7	14	12
k141_7345028	1655	0	0	0	8	14	12
k141_7345028	1656	0	0	0	8	13	12
k141_7345028	1657	0	0	0	8	12	13
k141_7345028	1658	0	0	0	8	12	12
k141_7345028	1659	0	0	0	8	12	12
k141_7345028	1660	0	0	0	9	13	13
k141_7345028	1661	0	0	0	9	13	13
k141_7345028	1662	0	0	0	9	13	13
k141_7345028	1663	0	0	0	8	14	12
k141_7345028	1664	0	0	0	8	14	12
k141_7345028	1665	0	0	0	11	14	13
k141_7345028	1666	0	0	0	11	14	13
k141_7345028	1667	0	0	0	11	14	13
k141_7345028	1668	0	0	0	11	14	13
k141_7345028	1669	0	0	0	12	14	13
k141_7345028	1670	0	0	0	12	15	13
k141_7345028	1671	0	0	0	12	15	13
k141_7345028	1672	0	0	0	13	15	14
k141_7345028	1673	0	0	0	13	14	14
k141_7345028	1674	0	0	0	13	14	14
k141_7345028	1675	0	0	0	14	17	17
k141_7345028	1676	0	0	0	14	17	17
k141_7345028	1677	0	0	0	14	17	18
k141_7345028	1678	0	0	0	14	17	18
k141_7345028	1679	0	0	0	14	17	18
k141_7345028	1680	0	0	0	14	18	18
k141_7345028	1681	0	0	0	14	17	18
k141_7345028	1682	0	0	0	14	17	18
k141_7345028	1683	0	0	0	14	17	18
k141_7345028	1684	0	0	0	14	17	18
k141_7345028	1685	0	0	0	14	17	18
k141_7345028	1686	0	0	0	14	17	18
k141_7345028	1687	0	0	0	14	17	18
k141_7345028	1688	0	0	0	14	17	18
k141_7345028	1689	0	0	0	14	17	18
k141_7345028	1690	0	0	0	14	17	18
k141_7345028	1691	0	0	0	14	17	18
k141_7345028	1692	0	0	0	14	17	18
k141_7345028	1693	0	0	0	12	17	17
k141_7345028	1694	0	0	0	12	17	17
k141_7345028	1695	0	0	0	12	17	17
k141_7345028	1696	0	0	0	12	17	17
k141_7345028	1697	0	0	0	12	17	17
k141_7345028	1698	0	0	0	12	17	17
k141_7345028	1699	0	0	0	12	17	17
k141_7345028	1700	0	0	0	12	17	17
k141_7345028	1701	0	0	0	12	18	17
k141_7345028	1702	0	0	0	12	18	17
k141_7345028	1703	0	0	0	12	18	16
k141_7345028	1704	0	0	0	12	18	16
k141_7345028	1705	0	0	0	12	18	16
k141_7345028	1706	0	0	0	12	18	16
k141_7345028	1707	0	0	0	11	18	16
k141_7345028	1708	0	0	0	11	18	15
k141_7345028	1709	0	0	0	11	18	15
k141_7345028	1710	0	0	0	11	18	15
k141_7345028	1711	0	0	0	11	17	15
k141_7345028	1712	0	0	0	11	17	15
k141_7345028	1713	0	0	0	11	17	15
k141_7345028	1714	0	0	0	11	18	17
k141_7345028	1715	0	0	0	11	18	17
k141_7345028	1716	0	0	0	11	19	18
k141_7345028	1717	0	0	0	11	19	18
k141_7345028	1718	0	0	0	11	19	18
k141_7345028	1719	0	0	0	11	19	18
k141_7345028	1720	0	0	0	11	19	18
k141_7345028	1721	0	0	0	11	19	18
k141_7345028	1722	0	0	0	11	18	18
k141_7345028	1723	0	0	0	11	18	18
k141_7345028	1724	0	0	0	11	19	18
k141_7345028	1725	0	0	0	10	18	18
k141_7345028	1726	0	0	0	10	18	18
k141_7345028	1727	0	0	0	10	18	18
k141_7345028	1728	0	0	0	10	18	18
k141_7345028	1729	0	0	0	10	18	18
k141_7345028	1730	0	0	0	10	16	18
k141_7345028	1731	0	0	0	10	16	18
k141_7345028	1732	0	0	0	9	16	18
k141_7345028	1733	0	0	0	9	16	18
k141_7345028	1734	0	0	0	9	16	18
k141_7345028	1735	0	0	0	9	16	18
k141_7345028	1736	0	0	0	9	16	18
k141_7345028	1737	0	0	0	9	16	18
k141_7345028	1738	0	0	0	9	16	18
k141_7345028	1739	0	0	0	9	16	18
k141_7345028	1740	0	0	0	10	17	18
k141_7345028	1741	0	0	0	10	17	18
k141_7345028	1742	0	0	0	10	17	18
k141_7345028	1743	0	0	0	10	17	18
k141_7345028	1744	0	0	0	10	17	18
k141_7345028	1745	0	0	0	12	17	18
k141_7345028	1746	0	0	0	12	17	18
k141_7345028	1747	0	0	0	12	17	18
k141_7345028	1748	0	0	0	12	17	18
k141_7345028	1749	0	0	0	12	17	18
k141_7345028	1750	0	0	0	12	17	18
k141_7345028	1751	0	0	0	12	17	18
k141_7345028	1752	0	0	0	12	17	18
k141_7345028	1753	0	0	0	12	17	19
k141_7345028	1754	0	0	0	12	17	19
k141_7345028	1755	0	0	0	12	17	19
k141_7345028	1756	0	0	0	12	17	19
k141_7345028	1757	0	0	0	12	17	19
k141_7345028	1758	0	0	0	12	17	19
k141_7345028	1759	0	0	0	12	17	19
k141_7345028	1760	0	0	0	13	17	17
k141_7345028	1761	0	0	0	13	17	17
k141_7345028	1762	0	0	0	13	17	17
k141_7345028	1763	0	0	0	13	17	16
k141_7345028	1764	0	0	0	11	17	16
k141_7345028	1765	0	0	0	11	18	16
k141_7345028	1766	0	0	0	11	18	16
k141_7345028	1767	0	0	0	11	18	16
k141_7345028	1768	0	0	0	11	18	15
k141_7345028	1769	0	0	0	11	18	15
k141_7345028	1770	0	0	0	10	17	13
k141_7345028	1771	0	0	0	10	17	13
k141_7345028	1772	0	0	0	10	17	13
k141_7345028	1773	0	0	0	10	17	13
k141_7345028	1774	0	0	0	10	16	12
k141_7345028	1775	0	0	0	11	16	12
k141_7345028	1776	0	0	0	11	16	12
k141_7345028	1777	0	0	0	12	18	13
k141_7345028	1778	0	0	0	12	18	15
k141_7345028	1779	0	0	0	12	18	15
k141_7345028	1780	0	0	0	12	18	15
k141_7345028	1781	0	0	0	12	18	15
k141_7345028	1782	0	0	0	12	18	15
k141_7345028	1783	0	0	0	12	18	15
k141_7345028	1784	0	0	0	12	18	15
k141_7345028	1785	0	0	0	13	18	16
k141_7345028	1786	0	0	0	13	18	18
k141_7345028	1787	0	0	0	13	18	17
k141_7345028	1788	0	0	0	13	17	18
k141_7345028	1789	0	0	0	13	17	18
k141_7345028	1790	0	0	0	13	17	18
k141_7345028	1791	0	0	0	13	17	18
k141_7345028	1792	0	0	0	13	17	18
k141_7345028	1793	0	0	0	14	18	18
k141_7345028	1794	0	0	0	14	18	18
k141_7345028	1795	0	0	0	14	18	18
k141_7345028	1796	0	0	0	14	18	18
k141_7345028	1797	0	0	0	13	18	18
k141_7345028	1798	0	0	0	13	18	18
k141_7345028	1799	0	0	0	13	18	17
k141_7345028	1800	0	0	0	13	18	17
k141_7345028	1801	0	0	0	13	18	17
k141_7345028	1802	0	0	0	12	18	17
k141_7345028	1803	0	0	0	12	18	17
k141_7345028	1804	0	0	0	12	18	17
k141_7345028	1805	0	0	0	12	17	17
k141_7345028	1806	0	0	0	12	17	17
k141_7345028	1807	0	0	0	9	17	16
k141_7345028	1808	0	0	0	9	17	16
k141_7345028	1809	0	0	0	9	18	16
k141_7345028	1810	0	0	0	9	18	17
k141_7345028	1811	0	0	0	8	18	17
k141_7345028	1812	0	0	0	8	17	17
k141_7345028	1813	0	0	0	8	17	17
k141_7345028	1814	0	0	0	7	17	17
k141_7345028	1815	0	0	0	7	17	17
k141_7345028	1816	0	0	0	7	16	19
k141_7345028	1817	0	0	0	6	13	16
k141_7345028	1818	0	0	0	6	13	16
k141_7345028	1819	0	0	0	6	13	15
k141_7345028	1820	0	0	0	6	13	16
k141_7345028	1821	0	0	0	7	13	16
k141_7345028	1822	0	0	0	7	12	16
k141_7345028	1823	0	0	0	7	12	16
k141_7345028	1824	0	0	0	8	13	16
k141_7345028	1825	0	0	0	9	14	16
k141_7345028	1826	0	0	0	9	14	16
k141_7345028	1827	0	0	0	9	14	16
k141_7345028	1828	0	0	0	9	14	16
k141_7345028	1829	0	0	0	9	14	16
k141_7345028	1830	0	0	0	9	14	16
k141_7345028	1831	0	0	0	9	14	16
k141_7345028	1832	0	0	0	9	14	18
k141_7345028	1833	0	0	0	9	14	18
k141_7345028	1834	0	0	0	9	15	18
k141_7345028	1835	0	0	0	10	15	18
k141_7345028	1836	0	0	0	10	15	18
k141_7345028	1837	0	0	0	10	15	18
k141_7345028	1838	0	0	0	10	15	18
k141_7345028	1839	0	0	0	10	15	18
k141_7345028	1840	0	0	0	10	15	18
k141_7345028	1841	0	0	0	10	15	18
k141_7345028	1842	0	0	0	10	15	18
k141_7345028	1843	0	0	0	10	14	18
k141_7345028	1844	0	0	0	10	14	18
k141_7345028	1845	0	0	0	10	14	18
k141_7345028	1846	0	0	0	10	14	18
k141_7345028	1847	0	0	0	11	14	18
k141_7345028	1848	0	0	0	11	13	18
k141_7345028	1849	0	0	0	11	13	18
k141_7345028	1850	0	0	0	11	13	18
k141_7345028	1851	0	0	0	11	13	19
k141_7345028	1852	0	0	0	11	13	19
k141_7345028	1853	0	0	0	11	13	19
k141_7345028	1854	0	0	0	11	13	19
k141_7345028	1855	0	0	0	12	13	21
k141_7345028	1856	0	0	0	12	11	19
k141_7345028	1857	0	0	0	12	11	19
k141_7345028	1858	0	0	0	12	11	19
k141_7345028	1859	0	0	0	12	10	19
k141_7345028	1860	0	0	0	12	10	19
k141_7345028	1861	0	0	0	12	10	19
k141_7345028	1862	0	0	0	12	10	19
k141_7345028	1863	0	0	0	13	11	19
k141_7345028	1864	0	0	0	14	11	19
k141_7345028	1865	0	0	0	14	11	18
k141_7345028	1866	0	0	0	14	11	19
k141_7345028	1867	0	0	0	14	11	19
k141_7345028	1868	0	0	0	14	11	19
k141_7345028	1869	0	0	0	14	11	19
k141_7345028	1870	0	0	0	14	11	19
k141_7345028	1871	0	0	0	14	11	19
k141_7345028	1872	0	0	0	16	11	20
k141_7345028	1873	0	0	0	16	11	19
k141_7345028	1874	0	0	0	16	11	20
k141_7345028	1875	0	0	0	16	11	20
k141_7345028	1876	0	0	0	16	11	20
k141_7345028	1877	0	0	0	16	11	20
k141_7345028	1878	0	0	0	16	11	20
k141_7345028	1879	0	0	0	16	11	20
k141_7345028	1880	0	0	0	16	11	20
k141_7345028	1881	0	0	0	16	11	20
k141_7345028	1882	0	0	0	15	10	20
k141_7345028	1883	0	0	0	15	10	20
k141_7345028	1884	0	0	0	15	10	21
k141_7345028	1885	0	0	0	15	10	21
k141_7345028	1886	0	0	0	15	10	21
k141_7345028	1887	0	0	0	15	10	21
k141_7345028	1888	0	0	0	15	10	21
k141_7345028	1889	0	0	0	15	10	21
k141_7345028	1890	0	0	0	15	10	22
k141_7345028	1891	0	0	0	15	10	22
k141_7345028	1892	0	0	0	15	10	22
k141_7345028	1893	0	0	0	15	10	22
k141_7345028	1894	0	0	0	15	10	22
k141_7345028	1895	0	0	0	15	10	21
k141_7345028	1896	0	0	0	15	12	22
k141_7345028	1897	0	0	0	15	12	23
k141_7345028	1898	0	0	0	15	12	23
k141_7345028	1899	0	0	0	16	12	24
k141_7345028	1900	0	0	0	16	12	24
k141_7345028	1901	0	0	0	16	12	24
k141_7345028	1902	0	0	0	15	12	24
k141_7345028	1903	0	0	0	15	12	24
k141_7345028	1904	0	0	0	16	12	24
k141_7345028	1905	0	0	0	16	12	24
k141_7345028	1906	0	0	0	16	12	24
k141_7345028	1907	0	0	0	16	11	24
k141_7345028	1908	0	0	0	16	11	24
k141_7345028	1909	0	0	0	16	12	24
k141_7345028	1910	0	0	0	16	12	24
k141_7345028	1911	0	0	0	17	12	24
k141_7345028	1912	0	0	0	17	12	24
k141_7345028	1913	0	0	0	18	12	24
k141_7345028	1914	0	0	0	18	12	25
k141_7345028	1915	0	0	0	18	12	25
k141_7345028	1916	0	0	0	18	12	25
k141_7345028	1917	0	0	0	17	12	25
k141_7345028	1918	0	0	0	17	12	25
k141_7345028	1919	0	0	0	16	10	24
k141_7345028	1920	0	0	0	16	10	24
k141_7345028	1921	0	0	0	16	10	24
k141_7345028	1922	0	0	0	16	10	24
k141_7345028	1923	0	0	0	16	10	24
k141_7345028	1924	0	0	0	16	10	24
k141_7345028	1925	0	0	0	16	10	24
k141_7345028	1926	0	0	0	16	10	24
k141_7345028	1927	0	0	0	15	10	23
k141_7345028	1928	0	0	0	15	10	22
k141_7345028	1929	0	0	0	15	10	22
k141_7345028	1930	0	0	0	15	10	21
k141_7345028	1931	0	0	0	15	10	21
k141_7345028	1932	0	0	0	15	10	21
k141_7345028	1933	0	0	0	15	11	21
k141_7345028	1934	0	0	0	16	11	21
k141_7345028	1935	0	0	0	15	11	21
k141_7345028	1936	0	0	0	15	12	21
k141_7345028	1937	0	0	0	15	12	20
k141_7345028	1938	0	0	0	15	15	20
k141_7345028	1939	0	0	0	15	15	20
k141_7345028	1940	0	0	0	15	15	20
k141_7345028	1941	0	0	0	15	15	20
k141_7345028	1942	0	0	0	15	17	23
k141_7345028	1943	0	0	0	15	18	23
k141_7345028	1944	0	0	0	15	17	23
k141_7345028	1945	0	0	0	15	18	22
k141_7345028	1946	0	0	0	15	19	22
k141_7345028	1947	0	0	0	15	20	23
k141_7345028	1948	0	0	0	15	20	23
k141_7345028	1949	0	0	0	15	21	23
